date,year,optimizer,paper_url,code_url,summary,source_title
2026-01-27,2026,Muon with Newton-Schulz,https://arxiv.org/abs/2601.19156,,This paper closes the exact-SVD gap in Muon theory: finite-step Newton–Schulz reaches the same nonconvex nuclear-norm stationarity rate as ideal polar orthogonalization up to a factor that approaches one doubly exponentially with iteration count and improves with polynomial degree. CIFAR-10 and 124M–1.3B language-model ablations show two or three steps nearly match SVD while running faster; guarantees still assume standard smoothness and bounded variance.,Convergence of Muon with Newton-Schulz
2026-01-26,2026,4-bit Muon-GRASP,https://openreview.net/forum?id=g2l9bg9DWx,https://github.com/wuhuaijin/lowbit-Muon,"4-bit-Muon-GRASP diagnoses that Newton–Schulz amplifies quantization error concentrated in Muon momentum’s top singular subspace and row/column outliers, then stores warm-started low-rank factors in 8-bit while grid-quantizing the residual to 4-bit with two-axis scales. It cuts normalized error from 1.78 to 0.14 and training memory up to 28%, matching FP32 across 130M–1.1B pretraining and 7B tuning; pretraining stops at 1.1B and rank selection remains manual.",Achieving low-bit Muon through subspace preservation and grid quantization
2026-01-26,2026,MuonBP,https://openreview.net/forum?id=mHouLSUQP5,,"MuonBP avoids Muon’s model-parallel all-gathers on most steps by orthogonalizing local shards, periodically restoring a global orthogonalization, with theory requiring distinct block and full-step learning rates and interpolating between BlockMuon and Muon. With period five it cuts optimizer communication 5×; on Llama-style models through 8B it preserves or improves perplexity, raises throughput 8%, and reaches target perplexity 10–13% sooner, though period selection and large-scale Dion comparisons remain open.",MuonBP: Faster Muon via Block-Periodic Orthogonalization
2026-01-26,2026,EF21-Muon,https://openreview.net/forum?id=rex7s82Iav,,"EF21-Muon extends error feedback to non-Euclidean linear-minimization-oracle optimizers, combining stochastic momentum with biased worker-to-server gradient compression and server-to-worker model compression so Muon, Scion, or Gluon never transmits dense messages. Its deterministic, stochastic, and layerwise theory covers smooth and (L0,L1)-smooth objectives while matching Euclidean rates; NanoGPT-124M reaches loss 3.31 with up to 7× less communication, but compression costs extra tokens, retaining only 5% degrades convergence, and evaluation remains small-scale.",Error Feedback for Muon and Friends
2026-01-26,2026,FedMuon,https://openreview.net/forum?id=9k7bvBVenZ,,"FedMuon shows that simply placing Muon inside FedAvg can stagnate under heterogeneous clients because the nonlinear linear-minimization oracle is biased, then applies SCAFFOLD-style local and global control variates to momentum before orthogonalization. It proves stationary convergence and convergence with any number of Newton–Schulz iterations, improving as the oracle is refined, and leads FedAvg/SCAFFOLD variants on Fashion-MNIST and CIFAR-10; evidence is limited to small vision federated tasks, not LLM-scale training.",FedMuon: Federated Learning with Bias-corrected LMO-based Optimization
2026-01-26,2026,Tail-End Muon,https://openreview.net/forum?id=twbMFL0DMp,,"By ablating transformer blocks, this paper localizes Muon’s advantage to value-output attention and feed-forward associative memories: on 160M FineWeb, using Muon only there nearly matches full Muon, with losses 3.5858 versus 3.5654, while QK-only reaches 3.8925. A one-layer theory gives balanced learning for any orthonormal embeddings, and heavy-tailed QA tail accuracy is 0.976 versus Adam’s 0.264; the proof assumes orthonormal embeddings and two-group imbalance, and experiments stop at 0.7B.",Muon Outperforms Adam in Tail-End Associative Memory Learning
2026-01-26,2026,Riemannion,https://openreview.net/forum?id=WtbXgc9GVA,,"Riemannion optimizes LoRA updates directly on the fixed-rank manifold, transporting momentum between tangent spaces, applying a Muon-like low-rank spectral oracle, and retracting by truncated SVD, thereby removing factorization-dependent behavior; a gradient-aligned randomized-SVD initialization adds negligible one-time cost. It improves Llama-3-8B commonsense accuracy and Stable-Diffusion-2 DreamBooth convergence, learning complex subjects in 600 steps, but offers no convergence theorem and tests only one backbone per modality.",LoRA meets Riemannion: Muon Optimizer for Parametrization-independent Low-Rank Adapters
2026-01-26,2026,Optimizer Scaling Study,https://openreview.net/forum?id=2J51qUZ0iG,,"This controlled benchmark replaces inherited recipes with per-optimizer coordinate-descent tuning across eleven methods, 130M–1.2B Llamas, and 1–8× Chinchilla budgets, showing that early-checkpoint rankings and shared hyperparameters can manufacture large gains. Matrix preconditioners remain best, but Muon and SOAP speedups over tuned AdamW shrink from about 1.4× at 130M to 1.1× at 1.2B, and SOAP or Kron overtake Muon at high data ratios; models above 1.2B are not tested.",Fantastic Pretraining Optimizers and Where to Find Them
2026-01-26,2026,SpecGD Generalization,https://openreview.net/forum?id=YzjS4jcfmS,,"Modeling Muon and Shampoo by spectral gradient descent, this paper proves on imbalanced Gaussian mixtures that UVᵀ updates learn all principal components equally, unlike gradient descent’s majority-first dynamics; early-stopped minority and balanced-loss advantages grow linearly and persist against normalized gradient descent, while depth accelerates components and narrows their saturation gaps. Colored-MNIST, 20:1 CIFAR, Dominoes, CelebA/MultiNLI, and TinyStories support better minority learning than SGD, but Adam sometimes matches or beats Muon and theory is restricted to population squared-loss models.",How Muon's Spectral Design Benefits Generalization: A Study on Imbalanced Data
2026-01-25,2026,Inexact Muon,https://openreview.net/forum?id=veVNVUSieC,,"Unlike prior Muon theory that assumes an exact SVD oracle, this paper models practical Newton–Schulz orthogonalization as an additive-error linear minimization oracle and derives deterministic and stochastic momentum bounds whose degradation is explicit in the approximation error. NanoGPT/FineWeb and CIFAR-10 sweeps support its prediction that lower precision needs a smaller learning rate and larger momentum; the analysis assumes a uniform bounded oracle error, and validation stops short of full-scale LLM training.",Beyond the Ideal: Analyzing the Inexact Muon Update
2026-01-21,2026,Variance-Adaptive Muon,https://arxiv.org/abs/2601.14603,,"Muon-NSR and the extra-hyperparameter-free Muon-VS maintain an elementwise gradient-variance EMA and use it to scale Nesterov momentum before Newton–Schulz, adding Adam-like noise adaptivity while retaining an orthogonal output; NSR gates by noise-to-signal ratio, whereas VS whitens by estimated variance. GPT-2/LLaMA tests up to 1.2B report lower loss and 1.36× fewer steps than tuned Muon, but require a full extra buffer, lack convergence theory, and weaken when batches are too small.",Variance-Adaptive Muon: Accelerating LLM Pretraining with NSR-Modulated and Variance-Scaled Momentum
2026-01-20,2026,Muon Spectral Orthogonalization,https://arxiv.org/abs/2601.13474,,"Using simplified Muon with exact matrix-sign updates, this paper shows spectral dynamics decouple into scalar recurrences for symmetric matrix factorization and one-layer linear-transformer in-context learning, yielding linear convergence independent of condition number while GD and SignGD incur polynomial condition-number dependence. Synthetic matrix experiments across condition numbers and ranks match the theory; the result covers only two stylized problems, omits momentum and approximate orthogonalization, and relies on special initialization regimes.",Preconditioning Benefits of Spectral Orthogonalization in Muon
2026-01-18,2026,IFNSO,https://arxiv.org/abs/2602.02500,,"IFNSO replaces a recursively composed Newton–Schulz chain with one learned polynomial expressed through repeatedly squared residual powers, leaving only one multiplication by the long matrix dimension while preserving its orthogonalization target. Matrix tests report 0.040 error versus 0.330 for the strongest comparator and roughly 4× fewer FLOPs, with 98.87% MNIST accuracy; it has no convergence theory or LLM validation, can fluctuate near convergence, and remains expensive for highly rectangular matrices.",IFNSO: Iteration-Free Newton-Schulz Orthogonalization
2026-01-13,2026,Spectral Sphere Optimizer (SSO),https://arxiv.org/abs/2601.08393,https://github.com/Unakar/Spectral-Sphere-Optimizer,"Spectral Sphere Optimization constrains both two-dimensional weights and updates to a μP-scaled spectral sphere, using top-singular-vector tangent projection and a bisection-solved Lagrange multiplier instead of Muon’s update-only control. A 1.7B dense model reaches AdamW’s target loss in 19% fewer steps (Muon: 12%), with gains on downstream, MoE, and 200-layer stability tests; the root solver and extra matrix-sign work make SSO 11.45% slower per step than Muon.",Controlled LLM Training on Spectral Sphere
2026-01-04,2026,Principled Muon under muP,https://arxiv.org/abs/2601.01306,,"Muon++ projects momentum away from the current weight’s leading left and right singular vectors before applying matrix sign, preserving the top singular value—and therefore μP spectral conditions—throughout training without repeatedly renormalizing moderate-width weights. It proves a spectral-gap step-size condition and analyzes adaptive scaling under a correlated-Gaussian model, but provides no training experiments; ultra-wide layers still need explicit rescaling, and the theory assumes a unique leading mode and simplified gradient–weight correlation.",Towards a Principled Muon under $μ\mathsf{P}$: Ensuring Spectral Conditions throughout Training
2025-12-18,2025,MVR-Gluon,https://arxiv.org/abs/2512.16598,,"Muon-MVR imports STORM-style variance-reduced momentum into the Gluon linear-minimization-oracle framework, correcting momentum with same-sample gradient differences and extending the analysis to general norms and layerwise generalized smoothness. It improves the nonconvex rate from O(K^-1/4) to O(K^-1/3), and the star-convex rate from about O(K^-1/3) to O(K^-1/2); one 124M NanoGPT run improves loss from 3.832 to 3.682, but extra gradient-difference cost, transient spikes, and large-scale robustness remain unquantified.",Muon is Provably Faster with Momentum Variance Reduction
2025-12-15,2025,HCM-LMO,https://arxiv.org/abs/2512.13227,,"These LMO momentum methods add a Hessian–vector correction along the previous step—evaluated either at a random interpolation point or the new iterate—to exploit second-order information without forming the Hessian, unlike ordinary Polyak momentum. Under relaxed gradient smoothness (and Hessian smoothness for one variant) they achieve O(K^-1/3) nonconvex stationarity versus O(K^-1/4), while small MLP/LSTM experiments are mixed; no Muon-scale LLM or wall-clock study establishes whether the extra HVP pays off.",Better LMO-based Momentum Methods with Second-Order Information
2025-12-10,2025,Fanions,https://arxiv.org/abs/2512.09678,,"By deriving duals of Ky Fan k-norms, this paper shows their LMO is a rank-k sum of leading singular-vector pairs and builds the Fanion family, which connects rank-one Neon, low-rank Dion, and full-rank Muon; conic combinations further mix normalized or sign updates. Thick-restart Lanczos makes low-rank variants practical, but CIFAR-10 and GPT experiments mostly match rather than beat Muon, and native PyTorch support and theory explaining the empirical trade-off are absent.",The Ky Fan Norms and Beyond: Dual Norms and Combinations for Matrix Optimization
2025-12-05,2025,Matrix-Preconditioned Hyperparameter Transfer,https://arxiv.org/abs/2512.05620,,"This work derives width/depth scaling rules for the learning rate and epsilon of Shampoo, SOAP, and Muon under μP, including blocking and grafting, and argues compute-optimal independent weight decay should scale inversely with width. FineWeb pretraining from 190M to 1.4B yields roughly 1.4× compute speedups over tuned AdamW, while incorrect scaling erases most of Muon’s gain; reported FLOP speedups exclude optimizer-transform overhead, span under one decade of width, and may not extrapolate to larger models.",Hyperparameter Transfer Enables Consistent Gains of Matrix-Preconditioned Optimizers Across Scales
2025-12-04,2025,Turbo-Muon,https://arxiv.org/abs/2512.04632,,"Turbo-Muon replaces Frobenius initialization of Newton–Schulz with a cheap Gershgorin/AOL column preconditioner, reuses the initial Gram matrix, and removes one of five iterations while remaining a descent direction under an induced norm. On 4096×4096 matrices the core routine is 2.83× faster, and NanoGPT, CIFAR-10, and ImageNet runs save up to 3.6% end-to-end time at similar quality; theory assumes the exact polar factor even though deployment uses a finite approximation.",Turbo-Muon: Accelerating Orthogonality-Based Optimization with Pre-Conditioning
2025-12-03,2025,Spectral Gradient Conditions,https://arxiv.org/abs/2512.04299,,"The paper predicts a spectral block update beats a Euclidean one when the gradient’s squared nuclear-to-Frobenius ratio exceeds the incoming activation’s stable rank, then proves low stable rank at Gaussian initialization and dimension-growing gradient nuclear rank over long windows in spiked random-feature models. Synthetic and NanoGPT diagnostics support the criterion and a SwiGLU counterexample violates it as predicted, but the analysis compares ideal one-step SpecGD with GD—not practical momentum Muon or AdamW—and large-transformer causal ablations remain open.",When do spectral gradient updates help in deep learning?
2025-10-12,2025,MuAdam,https://arxiv.org/abs/2510.10777,https://github.com/brain-lab-research/LIB/tree/quasi_descent,"Preconditioned matrix norms unify steepest descent, Kronecker quasi-Newton, and elementwise adaptive methods by applying a base-norm LMO in a transformed gradient space, yielding necessary-and-sufficient affine/scale-invariance conditions and the spectral–adaptive hybrids MuAdam and MuAdam-SANIA. DistilBERT GLUE, Qwen2-7B LoRA, and small Shakespeare tests are competitive but inconsistent across tasks; the work gives invariance rather than convergence guarantees and does not test full LLM pretraining or quantify preconditioning overhead.","Preconditioned Norms: A Unified Framework for Steepest Descent, Quasi-Newton and Adaptive Methods"
2025-10-07,2025,NorMuon,https://arxiv.org/abs/2510.05491,https://github.com/zichongli5/NorMuon,"NorMuon keeps Muon’s orthogonalization but tracks one second-moment scalar per output neuron and row-normalizes the orthogonalized update, addressing Muon’s uneven neuron norms with negligible state; its FSDP2 implementation distributes full-matrix orthogonalizations and uses shard-local normalization. Across 124M–5.4B pretraining it reduces steps to AdamW’s loss by 21.74% at 1.1B and 13.91% at 5.4B, but increases communication volume by 33–50% and offers no convergence analysis.",NorMuon: Making Muon more efficient and scalable
2025-10-06,2025,DP-Adam-AC,https://arxiv.org/abs/2510.05288,,"DP-Adam-AC augments DP-Adam with history-percentile adaptive clipping, clip-rate-driven learning-rate nudges, evaluation-only EMA, microbatch clipping, and a variable-sampling-rate Rényi privacy accountant, targeting short private fine-tuning of locally runnable models. One-epoch Qwen2.5-0.5B and BitNet-2B tests show the expected privacy–loss trade-off at ε≈1.75–12.57, but use only two synthetic 10,000-example datasets, measure mainly training loss, and omit competing private optimizers, leaving utility and generality weakly established.",DP-Adam-AC: Privacy-preserving Fine-Tuning of Localizable Language Models Using Adam Optimization with Adaptive Clipping
2025-10-04,2025,Hill-ADAM,https://arxiv.org/abs/2510.03613,,"Hill-ADAM deterministically alternates Adam minimization and maximization whenever loss improvement falls below a threshold, resets moments at each switch, escapes runaway ascent with a loss ceiling, and returns the best visited state instead of settling at the first basin. It finds equal or lower minima on five hand-designed polynomials and a 12-case color-correction task, but has no global-convergence guarantee, is sensitive to switching/ceiling thresholds and learning rate, and is untested on standard high-dimensional learning benchmarks.",Explore the Loss space with Hill-ADAM
2025-10-01,2025,DeMuon,https://arxiv.org/abs/2510.01377,,"DeMuon combines local Muon matrix-sign steps with gradient tracking and graph mixing so heterogeneous peers approach both stationarity and consensus without a central server; DeMuon-A adds multi-extrapolation under higher-order smoothness. Dimension-free analysis gives O(K^-1/4) stationarity for DeMuon and O(K^-p/(3p+1)) for the accelerated variant, while an eight-node 7.4M GPT experiment beats decentralized SGD baselines across three topologies; theory assumes exact matrix sign, and empirical scale and communication-cost evidence are limited.",DeMuon: A Decentralized Muon for Matrix Optimization over Graphs
2025-09-29,2025,Conda,https://arxiv.org/abs/2509.24218,,"Conda periodically estimates an orthogonal subspace by SVD, projects Adam’s first and second moments into it, and applies column-wise variance normalization, retaining Adam adaptivity while avoiding Muon’s full singular-value flattening; lazy updates every 2,000 steps limit overhead. LLaMA 60M–1B and GPT-2 tests report up to 2.7× step-based and about 2.5× wall-clock convergence speed over AdamW plus better downstream results, but 13B and MoE scalability are untested and SVD adds state and compute.",Conda: Column-Normalized Adam for Training Large Language Models Faster
2025-09-19,2025,AdaGrad++,https://openreview.net/forum?id=dHxM51W120,,"AdaGrad++ and Adam++ replace a tuned global learning rate with a simple trajectory-distance scale—maximum distance from initialization, normalized by dimension and, for Adam, time—while preserving the coordinatewise preconditioning of their namesakes. In convex stochastic optimization, AdaGrad++ retains O(T^-1/2) and Adam++ matches Adam’s rate; CIFAR-10 and GPT-2 experiments show modest gains, but nonconvex guarantees are absent and the experimentally used AdamW++ has no proof.",Towards Simple and Provable Parameter-Free Adaptive Gradient Methods
2025-09-19,2025,Adam++,https://openreview.net/forum?id=dHxM51W120,,"AdaGrad++ and Adam++ replace a tuned global learning rate with a simple trajectory-distance scale—maximum distance from initialization, normalized by dimension and, for Adam, time—while preserving the coordinatewise preconditioning of their namesakes. In convex stochastic optimization, AdaGrad++ retains O(T^-1/2) and Adam++ matches Adam’s rate; CIFAR-10 and GPT-2 experiments show modest gains, but nonconvex guarantees are absent and the experimentally used AdamW++ has no proof.",Towards Simple and Provable Parameter-Free Adaptive Gradient Methods
2025-09-19,2025,Muon-MVR,https://arxiv.org/abs/2509.15816,https://github.com/MaeChd/MUON-MVR,"Muon-MVR2 corrects momentum using same-minibatch gradients at the current and previous iterates, unlike cheaper one-batch MVR1, and with horizon-free schedules attains the optimal anytime O(T^-1/3) stochastic nonconvex rate versus O(T^-1/4) for standard/MVR1 Muon, plus PL guarantees. CIFAR-10 and 130M LLaMA/C4 tests favor MVR2 per step, but its second gradient roughly doubles wall time; theory assumes exact matrix signs and omits finite Newton–Schulz, practical schedules, and weight decay.",On the Convergence of Muon and Beyond
2025-09-15,2025,Low-rank Muon,https://arxiv.org/abs/2509.11983,,"Low-rank Muon Gaussian-sketches momentum, QR-factorizes the sketch, orthogonalizes only QᵀM, then lifts the result, replacing full Newton–Schulz while suppressing noise-sensitive tail singular directions. It proves near-optimal MSGD stationarity and optimal epsilon dependence under heavy-tailed noise, while GPT-2/LLaMA tests through 1B usually beat tuned Muon at ranks 100–200; end-to-end savings are modest, small models can regress, and rank selection or safeguarded error checks add overhead.",Low-rank Orthogonalization for Large-scale Matrix Optimization with Applications to Foundation Model Training
2025-09-15,2025,SRON,https://openreview.net/forum?id=BtQLBWr6zI,,"SRON rescales each two-dimensional gradient row by its current RMS before an SGD step, targeting attention-induced row-scale disparities without momentum, SVD, or persistent state; unlike global normalization, it preserves matrix structure. Under bounded-gradient/variance assumptions it proves O(log T/√T) nonconvex stationarity, and LLaMA/GPT/Gemma tests through 7B report 90–100% less optimizer state and up to 67% less time; the best hybrid still uses Adam for nonmatrix parameters, while fully state-free SRON† loses accuracy.",SRON: State-free LLM Training via Row-wise Gradient Normalization
2025-09-03,2025,KL-Shampoo / KL-SOAP,https://arxiv.org/abs/2509.03378,https://github.com/yorkerlin/KL-Methods,"KL-Shampoo jointly estimates both Kronecker covariance factors by minimizing Gaussian KL divergence, then uses infrequent QR bases and per-step EMA eigenvalue corrections, unlike Shampoo’s one-sided Frobenius-motivated factors or SOAP’s full Adam state. Across four language models up to 227M, plus a 450M check, 150-run searches show it beats Shampoo/SOAP without grafting at SOAP-like iteration cost; no optimizer convergence theorem is given, and evidence remains sub-billion-scale after unusually extensive tuning.",Understanding and Improving Shampoo and SOAP via Kullback-Leibler Minimization
2025-09-01,2025,ZO Fine-Tuner,https://openreview.net/forum?id=2Dn4yHYLQJ,,"ZO Fine-tuner replaces MeZO’s fixed isotropic Gaussian sampling with tiny per-parameter-block networks that predict normalized perturbation variances from compressed model and loss statistics, meta-trained once along a first-order trajectory and then reused. A block-diagonal-Hessian argument gives a tighter one-step expected-loss bound, and four LLMs across seven datasets win 82.1% of loss comparisons at near-MeZO memory; the result is not a global convergence theorem, and diagonal variances ignore cross-parameter correlations.",Learning a Zeroth-Order Optimizer for Fine-Tuning LLMs
2025-07-15,2025,AdaMuon,https://arxiv.org/abs/2507.11005,https://github.com/niuxiangqi/SoftClippingMuon,"AdaMuon sign-transforms first-moment matrices before Newton–Schulz, tracks an elementwise EMA of squared orthogonal directions, divides by that RMS, and rescales to Adam-like update magnitude, adding coordinate adaptivity absent from Muon. GPT-2 and Qwen2.5 pretraining experiments through 7B report up to 40% token-efficiency gains, while an O(log T/√T) bound assumes directional alignment; the full second-moment buffer forfeits Muon’s memory advantage and adds compute.",AdaMuon: Adaptive Muon Optimizer
2025-06-20,2025,SCALE,https://arxiv.org/abs/2506.16659,https://github.com/OptimAI-Lab/Minimalist_LLM_Pretraining,"SCALE normalizes every matrix-gradient column and applies first-moment momentum only to the output layer, retaining essentially SGD elsewhere; this bottom-up design seeks the minimum useful state rather than compressing Adam’s two moments. LLaMA/Qwen experiments from 60M to 7B match or beat Adam, Muon, GaLore, Fira, and APOLLO using 35–45% of Adam’s total memory, with theory supporting variance-targeted momentum; evidence stops at 7B/100B tokens and the 7B comparison is a single run.",Memory-Efficient LLM Pretraining via Minimalist Optimizer Design
2025-06-08,2025,SPlus,https://arxiv.org/abs/2506.07254,https://github.com/kvfrans/splus,"SPlus replaces Shampoo’s inverse-square-root preconditioned gradient with a bounded instant-sign update in a historical eigenbasis, adds symmetric shape scaling for width-transferable learning rates, and averages fast iterates to suppress high-rate noise. Transformer language, vision, and diffusion tests match Adam in 44–58% of steps and 62–83% of wall time, but the empirically designed method lacks convergence theory, uses roughly 60% more memory than Adam for square layers, and still pays periodic eigendecompositions.",A Stable Whitening Optimizer for Efficient Neural Network Training
2025-05-29,2025,Muon Convergence,https://arxiv.org/abs/2505.23737,,"This paper does not alter Muon; it analyzes exact matrix-sign updates under Frobenius-, spectral-, and nonuniform-smoothness models, showing any advantage over GD arises when blockwise Hessians are low rank or the trajectory-averaged curvature J is small. Quadratic, MNIST, MLP, and six-layer GPT-2 experiments track the predicted ratios, but the evidence is small-scale and relies on exact orthogonalization plus structural, star-convex, or bounded-third-derivative assumptions rather than production Muon.",On the Convergence Analysis of Muon
2025-05-27,2025,PolarGrad,https://arxiv.org/abs/2505.21799,,"PolarGrad multiplies a gradient’s polar factor by its nuclear norm, restoring update magnitudes that vanish with the gradient, and replaces Muon’s tuned Newton–Schulz approximation with QDWH or ZOLO-PD. Under smooth PL objectives this yields linear convergence where constant-step matrix-sign descent reaches a floor; matrix problems and small Qwen/GPT-2 runs are favorable, but momentum/non-PL theory is left open, GPT-2 losses are often similar, and scalable distributed implementations remain future work.",PolarGrad: A Class of Matrix-Gradient Optimizers from a Unifying Preconditioning Perspective
2025-05-22,2025,Polar Express,https://arxiv.org/abs/2505.16932,,"Polar Express replaces Muon’s fixed Newton–Schulz polynomial with per-iteration odd polynomials chosen by a minimax problem over the current singular-value interval, plus safeguards for bfloat16. It proves worst-case-optimal, super-exponential polar-factor convergence and gives small but consistent GPT-2 gains over recent five-step alternatives from 1B to 10B tokens; benefits shrink with longer training, CIFAR results are inconclusive, and the method depends on a supplied lower singular-value bound.",The Polar Express: Optimal Matrix Sign Methods and Their Application to the Muon Algorithm
2025-05-19,2025,Gluon,https://arxiv.org/abs/2505.13416,,"Gluon formalizes practical Muon/Scion as independent layer-wise linear-minimization-oracle steps with adaptive radii and introduces layer-wise (L0,L1)-smoothness, replacing prior global smoothness analyses that prescribe unusably small steps. Deterministic theory produces radii close to tuned values, stochastic convergence is also established, and 124M NanoGPT plus CIFAR-10 trajectories support the model; however, theory assumes exact LMOs and bounded variance, while adaptive-radius guarantees remain deterministic.",Gluon: Making Muon & Scion Great Again! (Bridging Theory and Practice of LMO-based Optimizers for LLMs)
2025-04-07,2025,Dion,https://arxiv.org/abs/2504.05295,https://github.com/microsoft/dion,"Dion replaces Muon’s full-matrix Newton–Schulz pass with amortized power iteration on a slowly changing momentum buffer; sharding-aware low-rank factors, rank fraction, and error feedback compress both computation and communication. GPT-style models through 3B retain Muon-like convergence and hyperparameter transfer, with larger models tolerating lower rank, but extreme-scale timing is simulated rather than trained, results cover only language models, and low ranks degrade quality unless error feedback and rank are carefully chosen.",Dion: Distributed Orthonormalized Updates
2025-02-24,2025,COSMOS,https://arxiv.org/abs/2502.17410,https://github.com/lliu606/COSMOS,"COSMOS tracks only the leading eigenspace of the gradient second moment, applies SOAP-style coordinate adaptation there, and uses a Muon matrix-sign update on the orthogonal residual, unlike either optimizer alone. LLaMA/GPT-2 tests through 1B improve perplexity with roughly 13d² state versus SOAP’s 66d² and near-Muon wall time, but there is no convergence theory, rank and mixture weights still need choices, and 1B comparisons omit SOAP because of resource limits.",COSMOS: A Hybrid Adaptive Optimizer for Memory-Efficient Training of LLMs
2025-02-24,2025,D-Muon,https://arxiv.org/abs/2502.16982,https://github.com/MoonshotAI/Moonlight,"This report makes Muon scalable by adding decoupled weight decay, shape-dependent scaling that fixes update RMS and matches AdamW’s learning-rate convention, plus a ZeRO-1-style sharded momentum implementation that gathers only the matrix being orthogonalized. Scaling-law fits estimate 52% of AdamW’s FLOPs, and Moonlight trains a 3B-active/16B-total MoE for 5.7T tokens; evidence centers on one proprietary pipeline, distributed Muon adds communication, and pretrain/finetune optimizer mismatch remains unresolved.",Muon is Scalable for LLM Training
2025-02-11,2025,Scion,https://arxiv.org/abs/2502.07529,https://github.com/LIONS-EPFL/scion,"Scion chooses architecture-aware norm balls and applies layerwise linear minimization oracles—sign for vector-like groups and spectral/polar updates for matrices—optionally constraining weights, rather than learning Adam-style geometry online. Its uSCG/SCG theory gives order-optimal O(n^-1/4) stochastic nonconvex stationarity without knowing smoothness, while NanoGPT through 3B and vision tests show learning-rate transfer, large-batch robustness, and one-weight/one-gradient memory; guarantees still assume smoothness and bounded variance, and large-scale evidence is limited to a single 3B run.",Training Deep Learning Models with Norm-Constrained LMOs
2024-12-08,2024,Muon,https://kellerjordan.github.io/posts/muon/,https://github.com/KellerJordan/Muon,"Muon orthogonalizes Nesterov momentum for each two-dimensional weight with five GPU-friendly Newton–Schulz steps, approximating UVᵀ and therefore spectral-norm steepest descent; embeddings, heads, and vectors stay on AdamW. The blog reports a 35% NanoGPT speedrun gain and favorable 1.5B runs with sub-1% estimated FLOP overhead, but offers no convergence proof and explicitly leaves 20B-plus/trillion-token scaling, distributed execution, finetuning, and reinforcement learning untested.",Muon: An optimizer for hidden layers in neural networks
2024-12-02,2024,PROFIT,https://arxiv.org/abs/2412.01930,,"PROFIT takes temporary reference-optimizer steps from the current converged model, treats their displacement as an implicit old-task direction, projects a new-task gradient away from it when they conflict, restores the weights, then applies any main optimizer—without old data or replay. Theory gives local old-loss protection and stable-point properties, and vision/VLM/motion tests reduce forgetting, but no full convergence proof is supplied; each update needs extra batches and roughly 25% more memory in the vanilla implementation.",PROFIT: A Specialized Optimizer for Deep Fine Tuning
2024-11-25,2024,Cautious Optimizers,https://arxiv.org/abs/2411.16085,https://github.com/kyleliang919/C-Optim,"Cautious optimizers mask coordinates where a momentum-based proposal disagrees in sign with the current gradient, then renormalize surviving coordinates, adding one line to AdamW, Lion, or MARS without retuning. Lyapunov/Hamiltonian analysis preserves base-optimizer descent guarantees, and LLM plus Mini-ImageNet experiments improve stability, but it does not prove a strictly faster global rate; after exhaustive tuning, 130M–1.2B perplexity gains are only 0.1–1%, and broader RL/continual-learning tests remain future work.",Cautious Optimizers: Improving Training with One Line of Code
2024-11-15,2024,MARS,https://arxiv.org/abs/2411.10438,https://github.com/AGI-Arena/MARS,"MARS injects a scaled STORM correction—the same-sample gradient difference between current and previous iterates—into AdamW, Lion, or Shampoo, clips the corrected estimator, and builds preconditioners from it. Under smoothness, bounded variance, and positive-definite preconditioners it proves O(log T/T^(1/3)) convergence, while GPT-2 tests through 770M improve token and wall-clock efficiency; exact MARS needs a second gradient, so headline experiments use an approximation without the same guarantee, and evidence is confined largely to GPT-2.",MARS: Unleashing the Power of Variance Reduction for Training Large Models
2024-11-11,2024,Subset-Norm + Subspace-Momentum,https://arxiv.org/abs/2411.07120,https://github.com/timmytonga/sn-sm,"Subset-Norm shares AdaGrad-style scale estimates across carefully chosen coordinate groups, reducing adaptive-state memory from O(d) to O(sqrt(d)), while Subspace-Momentum stores momentum only in a low-dimensional subspace and applies SGD in its complement. Both receive high-probability nonconvex guarantees; combined on LLaMA-1B, they reached Adam's perplexity in 6.8B rather than 13.1B tokens while cutting optimizer-state memory by over 80% with little extra tuning.",Lean and Mean Adaptive Optimization via Subset-Norm and Subspace-Momentum with Convergence Guarantees
2024-11-05,2024,ADOPT,https://arxiv.org/abs/2411.02853,https://github.com/iShohei220/adopt,"ADOPT breaks the harmful dependence between Adam's current gradient and current variance estimate by normalizing with the previous second moment and applying normalization before the momentum update. These small ordering changes yield the optimal O(1/sqrt(T)) nonconvex rate for any beta2 without uniformly bounded gradient noise, unlike many Adam repairs; extensive image, generative, language, and reinforcement-learning experiments also outperformed Adam-family baselines.",ADOPT: Modified Adam Can Converge with Any $β_2$ with the Optimal Rate
2024-10-25,2024,COAT,https://arxiv.org/abs/2410.19313,https://github.com/NVlabs/COAT,"COAT extends FP8 beyond linear-layer arithmetic to the two major remaining memory consumers: optimizer states and saved activations. Dynamic Range Expansion reshapes state distributions to use FP8's range accurately, while mixed-granularity activation quantization chooses per-tensor or per-group scaling by operator sensitivity; LLM/VLM training retained near-lossless quality while using 1.54x less end-to-end memory and running 1.43x faster than BF16, enabling larger batches or fewer GPUs.",COAT: Compressing Optimizer states and Activation for Memory-Efficient FP8 Training
